scaffold_5_7 602 1596
scaffold_5_7 1653 1716

scaffold_5_8 200 300
scaffold_5_8 429 1034
scaffold_5_8 1093 2086

scaffold_5_9 200 494
scaffold_5_9 554 981
scaffold_5_9 1035 1265

scaffold_5_10 200 1171

scaffold_5_11 200 243
scaffold_5_11 306 325
scaffold_5_11 424 474
scaffold_5_11 526 1146
scaffold_5_11 1202 1320

scaffold_5_12 200 247
scaffold_5_12 342 354
scaffold_5_12 792 942
scaffold_5_12 1004 1109
scaffold_5_12 1178 1672

scaffold_5_13 200 536
scaffold_5_13 594 910

scaffold_5_14 200 886
scaffold_5_14 937 1908

scaffold_5_15 200 305
scaffold_5_15 361 2687

scaffold_5_16 200 369
scaffold_5_16 438 1077

scaffold_5_17 200 655
scaffold_5_17 705 1382

scaffold_5_18 200 267
scaffold_5_18 424 451
scaffold_5_18 640 837
scaffold_5_18 926 1060
scaffold_5_18 1193 1351

scaffold_5_19 200 394
scaffold_5_19 457 1552
scaffold_5_19 1611 1936

scaffold_5_20 200 1099
scaffold_5_20 1661 1712
scaffold_5_20 1837 1892

scaffold_5_21 200 286
scaffold_5_21 348 534
scaffold_5_21 605 972

scaffold_5_22 200 219
scaffold_5_22 277 1315

scaffold_5_23 200 245
scaffold_5_23 315 448
scaffold_5_23 506 1578
scaffold_5_23 1636 2017

scaffold_5_24 200 227
scaffold_5_24 276 347
scaffold_5_24 406 1490

scaffold_5_25 200 292
scaffold_5_25 351 409
scaffold_5_25 469 577
scaffold_5_25 662 749
scaffold_5_25 823 929

scaffold_5_26 200 827
scaffold_5_26 880 1218
scaffold_5_26 1276 1307

scaffold_5_27 200 1087

scaffold_5_28 200 361
scaffold_5_28 461 892
scaffold_5_28 943 1802
scaffold_5_28 1854 2049
scaffold_5_28 2104 2490

scaffold_5_29 200 1858

scaffold_5_30 200 213
scaffold_5_30 271 407
scaffold_5_30 459 2692

scaffold_5_31 200 1382
scaffold_5_31 1435 1816
scaffold_5_31 1867 2257

scaffold_5_32 200 508
scaffold_5_32 575 1089
scaffold_5_32 1140 3948

scaffold_5_33 200 1635
scaffold_5_33 1689 2154

scaffold_5_34 200 2965

scaffold_5_35 200 357
scaffold_5_35 416 2139
scaffold_5_35 2189 2531
scaffold_5_35 2580 4251

scaffold_5_36 200 1363

scaffold_5_37 200 220
scaffold_5_37 291 457
scaffold_5_37 599 854

scaffold_7_1 200 1813

scaffold_7_2 200 392
scaffold_7_2 469 2582

scaffold_7_3 200 380
scaffold_7_3 530 1906
scaffold_7_3 1967 2091

scaffold_7_4 200 826
scaffold_7_4 879 1072
scaffold_7_4 1123 1522

scaffold_7_5 200 467
scaffold_7_5 517 1153
scaffold_7_5 1206 1401

scaffold_7_6 200 514
scaffold_7_6 580 1605

scaffold_7_7 200 450
scaffold_7_7 506 533
scaffold_7_7 826 1431
scaffold_7_7 1510 2130
scaffold_7_7 2188 2241

scaffold_7_8 200 291
scaffold_7_8 363 2481

scaffold_7_9 200 2722

scaffold_7_10 200 577
scaffold_7_10 634 3746
scaffold_7_10 3798 4836

scaffold_7_11 200 1082
scaffold_7_11 1135 1952

scaffold_7_12 200 403
scaffold_7_12 457 576
scaffold_7_12 637 900
scaffold_7_12 954 2698
scaffold_7_12 2753 2906

scaffold_7_13 200 268
scaffold_7_13 349 4101

scaffold_7_14 200 307
scaffold_7_14 355 738
scaffold_7_14 794 919

scaffold_7_15 200 657
scaffold_7_15 709 2185

scaffold_7_16 200 413
scaffold_7_16 472 531
scaffold_7_16 595 764

scaffold_7_17 200 414
scaffold_7_17 490 2322
scaffold_7_17 2371 2614

scaffold_7_18 200 421
scaffold_7_18 474 2288

scaffold_7_19 200 220
scaffold_7_19 302 611
scaffold_7_19 667 1179
scaffold_7_19 1231 1619

scaffold_7_20 200 280
scaffold_7_20 1377 1518
scaffold_7_20 1589 2085

scaffold_7_21 200 431
scaffold_7_21 488 1035

scaffold_7_22 200 1204
scaffold_7_22 1261 2103

scaffold_7_23 200 340
scaffold_7_23 398 528
scaffold_7_23 593 1145
scaffold_7_23 1199 1961
scaffold_7_23 2023 2666

scaffold_7_24 200 964

scaffold_7_25 200 222
scaffold_7_25 914 3194

scaffold_7_26 200 3075
scaffold_7_26 3130 3703

scaffold_7_27 200 1612

scaffold_7_28 200 454
scaffold_7_28 529 837
scaffold_7_28 909 1286

scaffold_7_29 200 290
scaffold_7_29 480 1657
scaffold_7_29 1720 1850
scaffold_7_29 1904 2150

scaffold_7_30 200 3238
scaffold_7_30 3293 5575

scaffold_7_31 200 230
scaffold_7_31 286 360
scaffold_7_31 414 490
scaffold_7_31 563 1689
scaffold_7_31 1743 1848

scaffold_7_32 200 514
scaffold_7_32 570 746
scaffold_7_32 798 956

scaffold_7_33 200 484
scaffold_7_33 538 830
scaffold_7_33 881 1112
scaffold_7_33 1165 1226
scaffold_7_33 1278 1692
scaffold_7_33 1947 2030

scaffold_7_34 200 437
scaffold_7_34 491 1369
scaffold_7_34 1429 1445

scaffold_7_35 200 829
scaffold_7_35 883 1938
scaffold_7_35 1986 2439
scaffold_7_35 2498 2808

scaffold_7_36 200 1231
scaffold_7_36 1280 1429
scaffold_7_36 1486 1797

scaffold_7_37 200 1096

scaffold_7_38 200 330
scaffold_7_38 431 1082

scaffold_7_39 200 1740
scaffold_7_39 1865 1973

scaffold_7_40 200 5043
scaffold_7_40 5100 5490

scaffold_7_41 200 229
scaffold_7_41 293 1664
scaffold_7_41 1732 2225

scaffold_9_1 200 413
scaffold_9_1 471 1735

scaffold_9_2 200 344
scaffold_9_2 637 835
scaffold_9_2 900 1046
scaffold_9_2 1115 3539

scaffold_9_3 200 280
scaffold_9_3 663 1805

scaffold_9_4 200 212
scaffold_9_4 269 313
scaffold_9_4 388 826
scaffold_9_4 879 1336
scaffold_9_4 1392 1867

scaffold_9_5 200 688
scaffold_9_5 743 793

scaffold_9_6 200 2428

scaffold_9_7 200 290
scaffold_9_7 373 450
scaffold_9_7 524 819
scaffold_9_7 875 1036

scaffold_9_8 200 480
scaffold_9_8 556 954
scaffold_9_8 1003 1089
scaffold_9_8 1144 1558
scaffold_9_8 1623 1964

scaffold_9_9 200 343
scaffold_9_9 424 1329

scaffold_10_1 200 658
scaffold_10_1 758 1885

scaffold_10_2 200 775
scaffold_10_2 916 1141
scaffold_10_2 1201 2450

scaffold_10_3 200 543
scaffold_10_3 606 849
scaffold_10_3 918 959

scaffold_10_4 200 1693

scaffold_10_5 200 721
scaffold_10_5 788 1566
scaffold_10_5 1621 1728
scaffold_10_5 3675 3687

scaffold_10_6 200 1172
scaffold_10_6 1229 2709

scaffold_10_7 200 1120

scaffold_10_8 200 333
scaffold_10_8 688 924
scaffold_10_8 1012 5131

scaffold_10_9 200 500
scaffold_10_9 652 1592

scaffold_10_10 200 227
scaffold_10_10 297 357
scaffold_10_10 409 940
scaffold_10_10 999 1076

scaffold_10_11 200 223
scaffold_10_11 307 315
scaffold_10_11 399 470
scaffold_10_11 521 826
scaffold_10_11 877 961
scaffold_10_11 1013 1140

scaffold_10_12 200 344
scaffold_10_12 402 484
scaffold_10_12 544 837

scaffold_10_13 200 271
scaffold_10_13 497 654
scaffold_10_13 775 831
scaffold_10_13 891 1011
scaffold_10_13 1074 1539
scaffold_10_13 1678 2462

scaffold_10_14 200 302
scaffold_10_14 362 459
scaffold_10_14 517 1233
scaffold_10_14 1314 1445

scaffold_10_15 200 230
scaffold_10_15 525 548
scaffold_10_15 755 774
scaffold_10_15 818 867
scaffold_10_15 989 1047
scaffold_10_15 1190 1204
scaffold_10_15 1311 1325
scaffold_10_15 1680 1695
scaffold_10_15 1999 2082
scaffold_10_15 2161 2314
scaffold_10_15 2443 2481
scaffold_10_15 3788 3826
scaffold_10_15 5242 5278
scaffold_10_15 5339 5430
scaffold_10_15 5632 6718
scaffold_10_15 6978 7009

scaffold_10_16 200 1483

scaffold_10_17 200 389
scaffold_10_17 452 609
scaffold_10_17 667 1068

scaffold_10_18 200 1344
scaffold_10_18 1404 1426
scaffold_10_18 1512 2902

scaffold_10_19 200 384
scaffold_10_19 471 582
scaffold_10_19 727 1205
scaffold_10_19 1256 2225

scaffold_10_20 200 352
scaffold_10_20 414 486
scaffold_10_20 534 868
scaffold_10_20 925 1053

scaffold_10_21 200 523
scaffold_10_21 587 799

scaffold_10_22 200 596
scaffold_10_22 665 954

scaffold_10_23 200 2686

scaffold_10_24 200 1414

scaffold_10_25 200 510
scaffold_10_25 590 1385

scaffold_10_26 200 323
scaffold_10_26 431 2409
scaffold_10_26 2465 2968

scaffold_10_27 200 1087
scaffold_10_27 1151 1433
scaffold_10_27 1495 2357

scaffold_10_28 200 213
scaffold_10_28 468 605
scaffold_10_28 664 1219
scaffold_10_28 1282 1716
scaffold_10_28 1773 2213

scaffold_10_29 200 241
scaffold_10_29 297 563
scaffold_10_29 615 2480

scaffold_10_30 200 1114

scaffold_10_31 200 472
scaffold_10_31 532 817
scaffold_10_31 870 1072
scaffold_10_31 1129 1476

scaffold_10_32 200 437
scaffold_10_32 510 865
scaffold_10_32 926 1246

scaffold_10_33 200 3151

scaffold_10_34 200 260
scaffold_10_34 339 358
scaffold_10_34 434 521
scaffold_10_34 590 807
scaffold_10_34 884 1087

scaffold_10_35 200 371
scaffold_10_35 424 688
scaffold_10_35 739 1363

scaffold_10_36 200 490
scaffold_10_36 549 1142

scaffold_10_37 200 207
scaffold_10_37 332 454
scaffold_10_37 509 836

scaffold_10_38 200 384
scaffold_10_38 476 603
scaffold_10_38 674 795

scaffold_10_39 200 446
scaffold_10_39 514 2321

scaffold_10_40 200 266
scaffold_10_40 334 953

scaffold_10_41 200 1300

scaffold_10_42 200 230
scaffold_10_42 289 959

scaffold_10_43 200 1966

scaffold_10_44 200 958
scaffold_10_44 1019 1876

scaffold_10_45 200 282
scaffold_10_45 352 365
scaffold_10_45 462 481
scaffold_10_45 555 664
scaffold_10_45 843 1174
scaffold_10_45 1242 1720

scaffold_10_46 200 202
scaffold_10_46 253 1032

scaffold_10_47 200 835

scaffold_10_48 200 2098
scaffold_10_48 2149 2952

scaffold_10_49 200 538
scaffold_10_49 604 652
scaffold_10_49 712 1471
scaffold_10_49 1524 1581

scaffold_10_50 200 865
scaffold_10_50 930 1502

scaffold_10_51 200 325
scaffold_10_51 386 493
scaffold_10_51 565 2058

scaffold_10_52 200 407
scaffold_10_52 503 803
scaffold_10_52 874 1498

scaffold_10_53 200 231
scaffold_10_53 359 786
scaffold_10_53 854 1245

scaffold_10_54 200 521
scaffold_10_54 584 2259

scaffold_10_55 200 338
scaffold_10_55 424 701

scaffold_10_56 200 305
scaffold_10_56 379 910
scaffold_10_56 964 1282

scaffold_10_57 200 448
scaffold_10_57 503 583
scaffold_10_57 637 806
scaffold_10_57 868 883

scaffold_10_58 200 232
scaffold_10_58 371 454
scaffold_10_58 560 1015

scaffold_10_59 200 533
scaffold_10_59 646 2327
scaffold_10_59 2600 3976
scaffold_10_59 4036 4143

scaffold_10_60 200 283
scaffold_10_60 349 473
scaffold_10_60 535 1978
scaffold_10_60 2051 2347

scaffold_10_61 200 320
scaffold_10_61 383 684
scaffold_10_61 753 1028

scaffold_10_62 200 643

scaffold_10_63 200 250
scaffold_10_63 307 644
scaffold_10_63 697 940
scaffold_10_63 999 1138
scaffold_10_63 1193 1466
scaffold_10_63 1516 2652

scaffold_10_64 200 356
scaffold_10_64 502 1024
scaffold_10_64 1080 1407
scaffold_10_64 1463 1660
scaffold_10_64 1711 2166
scaffold_10_64 2217 2255

scaffold_10_65 200 202
scaffold_10_65 287 6357
scaffold_10_65 6413 6952
scaffold_10_65 7037 7211

scaffold_10_66 200 1768

scaffold_10_67 200 315
scaffold_10_67 376 454
scaffold_10_67 510 1298
scaffold_10_67 1349 1513

scaffold_10_68 200 229
scaffold_10_68 289 322
scaffold_10_68 398 492
scaffold_10_68 553 574
scaffold_10_68 643 731
scaffold_10_68 926 1021
scaffold_10_68 1076 1947
scaffold_10_68 2002 2017

scaffold_10_69 200 215
scaffold_10_69 438 458
scaffold_10_69 531 543
scaffold_10_69 908 923
scaffold_10_69 2118 2128
scaffold_10_69 2251 2291
scaffold_10_69 2516 2544
scaffold_10_69 3105 3707

scaffold_11_1 200 3058

scaffold_11_2 200 1849

scaffold_11_3 200 442
scaffold_11_3 544 1653

scaffold_11_4 200 266
scaffold_11_4 372 515
scaffold_11_4 574 3170

scaffold_11_5 200 253
scaffold_11_5 390 1193

scaffold_11_6 200 202
scaffold_11_6 363 400
scaffold_11_6 473 1340

scaffold_11_7 200 242
scaffold_11_7 346 2419
scaffold_11_7 2466 3852

scaffold_11_8 200 2408
scaffold_11_8 2462 3213
scaffold_11_8 3273 3503

scaffold_11_9 200 705
scaffold_11_9 806 1156
scaffold_11_9 1218 1575
scaffold_11_9 1628 1756

scaffold_11_10 200 241
scaffold_11_10 328 343
scaffold_11_10 453 462
scaffold_11_10 524 1176
scaffold_11_10 1229 2112
scaffold_11_10 2174 2431

scaffold_11_11 200 248
scaffold_11_11 308 346
scaffold_11_11 399 504
scaffold_11_11 561 697
scaffold_11_11 761 2777
scaffold_11_11 2834 2933

scaffold_11_12 200 277
scaffold_11_12 333 589
scaffold_11_12 663 900

scaffold_11_13 200 937

scaffold_11_14 200 283
scaffold_11_14 358 525
scaffold_11_14 589 1269
scaffold_11_14 1319 3604
scaffold_11_14 3654 3791

scaffold_11_15 200 249
scaffold_11_15 297 993
scaffold_11_15 1055 1423

scaffold_11_16 200 827
scaffold_11_16 996 1033
scaffold_11_16 1122 3649
scaffold_11_16 3704 3812

scaffold_11_17 200 216
scaffold_11_17 380 392
scaffold_11_17 509 638
scaffold_11_17 689 949
scaffold_11_17 1013 1077

scaffold_11_18 200 221
scaffold_11_18 273 335
scaffold_11_18 401 541
scaffold_11_18 603 757

scaffold_11_19 200 398
scaffold_11_19 503 2270
scaffold_11_19 2324 3194

scaffold_11_20 200 253
scaffold_11_20 552 598
scaffold_11_20 686 781
scaffold_11_20 842 926
scaffold_11_20 993 2642
scaffold_11_20 2726 2839

scaffold_11_21 200 858
scaffold_11_21 909 2043
scaffold_11_21 2089 2454

scaffold_11_22 200 325
scaffold_11_22 458 1499
scaffold_11_22 1560 3076

scaffold_11_23 200 207
scaffold_11_23 293 584
scaffold_11_23 649 831
scaffold_11_23 894 1187
scaffold_11_23 1252 1716
scaffold_11_23 1793 2023

scaffold_11_24 200 210
scaffold_11_24 290 362
scaffold_11_24 455 520
scaffold_11_24 572 1447
scaffold_11_24 1501 2622

scaffold_11_25 200 235
scaffold_11_25 436 855

scaffold_11_26 200 1240

scaffold_11_27 200 307
scaffold_11_27 521 905
scaffold_11_27 969 1153
scaffold_11_27 1262 1419
scaffold_11_27 1471 1729
scaffold_11_27 1787 2131

scaffold_11_28 200 233
scaffold_11_28 611 646
scaffold_11_28 700 992
scaffold_11_28 1047 1287
scaffold_11_28 1567 1844

scaffold_11_29 200 248
scaffold_11_29 378 742
scaffold_11_29 816 998

scaffold_11_30 200 1117

scaffold_11_31 200 1429

scaffold_11_32 200 206
scaffold_11_32 276 335
scaffold_11_32 457 551
scaffold_11_32 620 832
scaffold_11_32 900 1286

scaffold_11_33 200 209
scaffold_11_33 355 592
scaffold_11_33 661 826
scaffold_11_33 906 1034

scaffold_11_34 200 488
scaffold_11_34 626 718
scaffold_11_34 768 799

scaffold_11_35 200 221
scaffold_11_35 283 304
scaffold_11_35 364 859
scaffold_11_35 907 1320

scaffold_11_36 200 1573

scaffold_11_37 200 385
scaffold_11_37 439 520
scaffold_11_37 571 1472

scaffold_11_38 200 1141

scaffold_13_1 200 249
scaffold_13_1 336 437
scaffold_13_1 495 1545

scaffold_13_2 200 369
scaffold_13_2 434 1556
scaffold_13_2 1607 1786
scaffold_13_2 1847 2233

scaffold_13_3 200 574
scaffold_13_3 629 715

scaffold_13_4 200 222
scaffold_13_4 367 494
scaffold_13_4 553 655
scaffold_13_4 813 912

scaffold_13_5 200 1087
scaffold_13_5 1137 4505
scaffold_13_5 4635 4856

scaffold_13_6 200 353
scaffold_13_6 411 646
scaffold_13_6 702 1232

scaffold_13_7 200 1438
scaffold_13_7 1512 1673

scaffold_13_8 200 2243
scaffold_13_8 2301 2383

scaffold_13_9 200 389
scaffold_13_9 446 1029
scaffold_13_9 1113 1403

scaffold_13_10 200 262
scaffold_13_10 507 562
scaffold_13_10 643 732
scaffold_13_10 847 2509

scaffold_13_11 200 231
scaffold_13_11 299 387
scaffold_13_11 442 1331
scaffold_13_11 1385 1468

scaffold_13_12 200 245
scaffold_13_12 311 1224

scaffold_13_13 200 369
scaffold_13_13 534 982
scaffold_13_13 1037 1314

scaffold_13_14 200 639
scaffold_13_14 869 5810

scaffold_13_15 200 516
scaffold_13_15 579 2448
scaffold_13_15 2503 2832

scaffold_13_16 200 799

scaffold_13_17 200 516
scaffold_13_17 713 865
scaffold_13_17 1064 1145

scaffold_13_18 200 1381

scaffold_13_19 200 373
scaffold_13_19 430 2190

scaffold_13_20 200 265
scaffold_13_20 370 399
scaffold_13_20 463 535
scaffold_13_20 624 695
